Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
4.07934656,386716.68680349,-375.47799513,431.23558436,-0.48263328,-1.36634728,0.76058038
4.08068011,386651.99810866,-530.65450763,516.46504782,-0.63927281,-1.32487620,0.71756026
4.08201367,386569.62964431,-680.24464844,596.30056343,-0.78925297,-1.26946163,0.66703192
4.08334722,386470.44047700,-822.67363268,669.90648250,-0.93099342,-1.20067923,0.60951921
4.08468078,386355.46702445,-956.44122589,736.51182214,-1.06299873,-1.11924632,0.54561979
4.08601434,386225.91233919,-1080.13766318,795.41842381,-1.18387444,-1.02601463,0.47599902
4.08734789,386083.13360161,-1192.45864178,846.00836150,-1.29234204,-0.92196148,0.40138303
4.08868145,385928.62795002,-1292.21922224,887.75051761,-1.38725281,-0.80817967,0.32255121
4.09001500,385764.01679324,-1378.36648384,920.20625243,-1.46760031,-0.68586602,0.24032803
4.09134856,385591.02877031,-1449.99079306,943.03410336,-1.53253137,-0.55630872,0.15557435
4.09268211,385411.48153680,-1506.33555793,955.99345946,-1.58135540,-0.42087375,0.06917836
4.09401567,385227.26257296,-1546.80535826,958.94716908,-1.61355207,-0.28099030,-0.01795384
4.09534922,385040.30921910,-1570.97235781,951.86304875,-1.62877705,-0.13813555,-0.10490790
4.09668278,384852.58815529,-1578.58092601,934.81427542,-1.62686586,0.00618116,-0.19077095
4.09801634,384666.07454777,-1569.55041357,907.97865444,-1.60783582,0.15043454,-0.27464130
4.09934989,384482.73109037,-1543.97605074,871.63677088,-1.57188593,0.29309967,-0.35563816
4.10068345,384304.48717014,-1502.12795468,826.16904195,-1.51939483,0.43266845,-0.43291096
4.10201700,384133.21838556,-1444.44825727,772.05170301,-1.45091672,0.56766580,-0.50564851
4.10335056,383970.72664237,-1371.54638328,709.85176985,-1.36717542,0.69666549,-0.57308763
4.10468411,383818.72104463,-1284.19253222,640.22103319,-1.26905653,0.81830548,-0.63452126
4.10601767,383678.79979031,-1183.30943602,563.88915103,-1.15759784,0.93130249,-0.68930601
4.10735123,383552.43326839,-1069.96248526,481.65591544,-1.03397809,1.03446570,-0.73686895
4.10868478,383440.94854024,-945.34833459,394.38277916,-0.89950420,1.12670944,-0.77671362
4.11001834,383345.51537277,-810.78211484,302.98373550,-0.75559715,1.20706465,-0.80842526
4.11135189,383267.13397068,-667.68339526,208.41565221,-0.60377661,1.27468911,-0.83167506
4.11268545,383206.62453796,-517.56105149,111.66816520,-0.44564459,1.32887618,-0.84622349
4.11401900,383164.61877415,-361.99720806,13.75324283,-0.28286825,1.36906212,-0.85192274
4.11535256,383141.55339271,-202.63043161,-84.30546607,-0.11716203,1.39483175,-0.84871803
4.11668611,383137.66572078,-41.13835982,-181.48338522,0.04973059,1.40592258,-0.83664801
4.11801967,383152.99142186,120.78004549,-276.76574984,0.21605565,1.40222723,-0.81584416
4.11935323,383187.36435321,281.42242921,-369.15821752,0.38006721,1.38379417,-0.78652915
4.12068678,383240.41855263,439.10096593,-457.69723908,0.54004573,1.35082684,-0.74901431
4.12202034,383311.59232042,592.16008529,-541.46008173,0.69431606,1.30368114,-0.70369616
4.12335389,383400.13434594,738.99381334,-619.57440085,0.84126488,1.24286127,-0.65105204
4.12468745,383505.11180159,878.06255046,-691.22726339,0.97935743,1.16901409,-0.59163496
4.12602100,383625.42031278,1007.90911265,-755.67353142,1.10715327,1.08292202,-0.52606767
4.12735456,383759.79568835,1127.17387455,-812.24352369,1.22332106,0.98549457,-0.45503606
4.12868811,383906.82728483,1234.60886053,-860.34987861,1.32665214,0.87775855,-0.37928191
4.13002167,384064.97285675,1329.09064608,-899.49355429,1.41607274,0.76084722,-0.29959516
4.13135523,384232.57473784,1409.63194048,-929.26890654,1.49065479,0.63598831,-0.21680571
4.13268878,384407.87718011,1475.39174116,-949.36779962,1.54962526,0.50449116,-0.13177477
4.13402234,384589.04467374,1525.68395944,-959.58270980,1.59237381,0.36773313,-0.04538607
4.13535589,384774.18105752,1559.98443893,-959.80879651,1.61845884,0.22714529,0.04146324
4.13668945,384961.34922710,1577.93629793,-950.04492133,1.62761182,0.08419768,0.12787176
4.13802300,385148.59124134,1579.35354922,-930.39360925,1.61973988,-0.05961587,0.21294301
4.13935656,385333.94862536,1564.22296234,-901.05995320,1.59492662,-0.20279301,0.29579457
4.14069012,385515.48266760,1532.70415415,-862.34947558,1.55343119,-0.34383833,0.37556707
4.14202367,385691.29450833,1485.12790722,-814.66496791,1.49568560,-0.48127865,0.45143290
4.14335723,385859.54481999,1421.99273457,-758.50234116,1.42229034,-0.61367814,0.52260465
4.14469078,386018.47288268,1343.95972370,-694.44552689,1.33400827,-0.73965304,0.58834316
4.14602434,386166.41486476,1251.84571153,-623.16047980,1.23175691,-0.85788591,0.64796502
4.14735789,386301.82112379,1146.61485484,-545.38833931,1.11659919,-0.96713917,0.70084969
4.14869145,386423.27235433,1029.36867969,-461.93781754,0.98973269,-1.06626798,0.74644579
4.15002500,386529.49441573,901.33470446,-373.67688700,0.85247750,-1.15423208,0.78427693
4.15135856,386619.37168930,763.85374957,-281.52385015,0.70626285,-1.23010674,0.81394664
4.15269212,386691.95882218,618.36605596,-186.43787781,0.55261251,-1.29309245,0.83514261
4.15402567,386746.49073619,466.39635151,-89.40911084,0.39312928,-1.34252349,0.84764007
4.15535923,386782.39078909,309.53801185,8.55157709,0.22947849,-1.37787505,0.85130424
4.15669278,386799.27700090,149.43647595,106.42305209,0.06337087,-1.39876905,0.84609198
4.15802634,386796.96626833,-12.22791715,203.18452221,-0.10345514,-1.40497836,0.83205241
4.15935989,386775.47651892,-173.75749429,297.82616075,-0.26925149,-1.39642954,0.80932661
4.16069345,386735.02676827,-333.45503663,389.35964073,-0.43227875,-1.37320396,0.77814641
4.16202700,386676.03507405,-489.64160525,476.82847108,-0.59082436,-1.33553735,0.73883216
4.16336056,386599.11439394,-640.67421675,559.31802524,-0.74322074,-1.28381762,0.69178959
4.16469412,386505.06638499,-784.96318205,635.96515617,-0.88786290,-1.21858119,0.63750582
4.16602767,386394.87319665,-920.98892206,705.96729360,-1.02322558,-1.14050761,0.57654435
4.16736123,386269.68733901,-1047.31808011,768.59092621,-1.14787954,-1.05041272,0.50953938
4.16869478,386130.81972231,-1162.61875406,823.17937424,-1.26050694,-0.94924024,0.43718923
4.17002834,385979.72599166,-1265.67468314,869.15976853,-1.35991555,-0.83805202,0.36024911
4.17136189,385817.99129344,-1355.39822978,906.04915596,-1.44505173,-0.71801695,0.27952324
4.17269545,385647.31363550,-1430.84201501,933.45966483,-1.51501184,-0.59039862,0.19585638
4.17402900,385469.48601276,-1491.20907290,951.10266856,-1.56905221,-0.45654204,0.11012498
4.17536256,385286.37749154,-1535.86141331,958.79190257,-1.60659728,-0.31785929,0.02322785
4.17669612,385099.91345273,-1564.32689058,956.44549444,-1.62724598,-0.17581449,-0.06392337
4.17802967,384912.05520920,-1576.30430413,944.08688590,-1.63077626,-0.03190816,-0.15041390
4.17936323,384724.77921720,-1571.66666639,921.84463112,-1.61714756,0.11233888,-0.23533556
4.18069678,384540.05610947,-1550.46260423,889.95107455,-1.58650145,0.25540184,-0.31779652
4.18203034,384359.82977892,-1512.91587173,848.73991872,-1.53916013,0.39576833,-0.39693079
4.18336389,384185.99674205,-1459.42298203,798.64270974,-1.47562303,0.53195466,-0.47190748
4.18469745,384020.38600912,-1390.54898005,740.18427655,-1.39656144,0.66252172,-0.54193970
4.18603101,383864.73968072,-1307.02140585,673.97717535,-1.30281131,0.78609052,-0.60629291
4.18736456,383720.69448461,-1209.72251253,600.71519868,-1.19536414,0.90135690,-0.66429278
4.18869812,383589.76445235,-1099.67982903,521.16602249,-1.07535628,1.00710555,-0.71533229
4.19003167,383473.32492613,-978.05517020,436.16307063,-0.94405661,1.10222288,-0.75887818
4.19136523,383372.59806562,-846.13222039,346.59668843,-0.80285282,1.18570890,-0.79447652
4.19269878,383288.64001252,-705.30282656,253.40472118,-0.65323640,1.25668774,-0.82175744
4.19403234,383222.32984518,-557.05215629,157.56260240,-0.49678661,1.31441680,-0.84043891
4.19536589,383174.36044100,-402.94288328,60.07305954,-0.33515342,1.35829446,-0.85032957
4.19669945,383145.23133584,-244.59857714,-38.04444995,-0.17003991,1.38786620,-0.85133059
4.19803301,383135.24365343,-83.68647817,-135.76445835,-0.00318404,1.40282910,-0.84343654
4.19936656,383144.49714728,78.10015343,-232.06624742,0.16365983,1.40303475,-0.82673518
4.20070012,383172.88938155,239.05992395,-325.94453371,0.32873950,1.38849045,-0.80140640
4.20203367,383220.11704566,397.50123543,-416.41996634,0.49032341,1.35935873,-0.76772004
4.20336723,383285.67938276,551.76006739,-502.54932720,0.64671879,1.31595527,-0.72603286
4.20470078,383368.88368160,700.21742378,-583.43532837,0.79628932,1.25874518,-0.67678463
4.20603434,383468.85276716,841.31626302,-658.23590571,0.93747211,1.18833776,-0.62049331
4.20736789,383584.53439886,973.57773709,-726.17291545,1.06879384,1.10547977,-0.55774949
4.20870145,383714.71247169,1095.61657338,-786.54014604,1.18888586,1.01104730,-0.48921009
4.21003501,383858.01989320,1206.15544525,-838.71056711,1.29649817,0.90603634,-0.41559143
4.21136856,384012.95299812,1304.03818701,-882.14274428,1.39051211,0.79155217,-0.33766169
4.21270212,384177.88734408,1388.24172450,-916.38635922,1.46995164,0.66879770,-0.25623293
4.21403567,384351.09472344,1457.88660369,-941.08678207,1.53399311,0.53906085,-0.17215264
4.21536923,384530.76121228,1512.24601786,-955.98865512,1.58197352,0.40370108,-0.08629502
4.21670278,384715.00607213,1550.75324533,-960.93845383,1.61339705,0.26413532,0.00044798
4.21803634,384901.90131008,1573.00743085,-955.88600494,1.62793993,0.12182330,0.08717585
4.21936989,385089.49170086,1578.77765354,-940.88494700,1.62545360,-0.02174746,0.17298865
4.22070345,385275.81506828,1568.00524898,-916.09213388,1.60596605,-0.16507699,0.25699620
4.22203701,385458.92262408,1540.80436041,-881.76598617,1.56968147,-0.30666820,0.33832715
4.22337056,385636.89916106,1497.46072066,-838.26381090,1.51697808,-0.44504223,0.41613783
4.22470412,385807.88289912,1438.42867353,-786.03811409,1.44840426,-0.57875365,0.48962083
4.22603767,385970.08478733,1364.32646847,-725.63194520,1.36467301,-0.70640523,0.55801322
4.22737123,386121.80706812,1275.92987147,-657.67331696,1.26665469,-0.82666232,0.62060437
4.22870478,386261.46091896,1174.16415710,-582.86875678,1.15536826,-0.93826661,0.67674321
4.23003834,386387.58299191,1060.09455704,-501.99605103,1.03197094,-1.04004911,0.72584495
4.23137190,386498.85068463,934.91525993,-415.89625406,0.89774654,-1.13094229,0.76739711
4.23270545,386594.09598412,799.93706787,-325.46503891,0.75409238,-1.20999124,0.80096491
4.23403901,386672.31774105,656.57383209,-231.64347541,0.60250511,-1.27636370,0.82619583
4.23537256,386732.69224292,506.32779975,-135.40832596,0.44456545,-1.32935890,0.84282338
4.23670612,386774.58197417,350.77401865,-37.76195588,0.28192197,-1.36841506,0.85067005
4.23803967,386797.54246403,191.54395442,60.27804111,0.11627414,-1.39311554,0.84964927
4.23937323,386801.32714596,30.30848641,157.68939726,-0.05064524,-1.40319349,0.83976658
4.24070678,386785.89016690,-131.23954556,253.45579757,-0.21708795,-1.39853495,0.82111972
4.24204034,386751.38711050,-291.40306393,346.57746995,-0.38130867,-1.37918045,0.79389789
4.24337390,386698.17361387,-448.49856224,436.08162845,-0.54158320,-1.34532488,0.75837996
4.24470745,386626.80188501,-600.87381365,521.03266056,-0.69622662,-1.29731589,0.71493178
4.24604101,386538.01514497,-746.92529216,600.54195029,-0.84361113,-1.23565052,0.66400260
4.24737456,386432.74004573,-885.11512105,673.77723256,-0.98218333,-1.16097032,0.60612051
4.24870812,386312.07713292,-1013.98736577,739.97137737,-1.11048084,-1.07405490,0.54188708
4.25004167,386177.28944785,-1132.18349528,798.43050876,-1.22714793,-0.97581397,0.47197120
4.25137523,386029.78938105,-1238.45684165,848.54136839,-1.33095023,-0.86727788,0.39710215
4.25270878,385871.12391277,-1331.68589951,889.77784288,-1.42078799,-0.74958697,0.31806202
4.25404234,385702.95839176,-1410.88631609,921.70658069,-1.49570816,-0.62397955,0.23567748
4.25537590,385527.05902350,-1475.22143887,943.99163588,-1.55491470,-0.49177886,0.15081116
4.25670945,385345.27425244,-1524.01130003,956.39808420,-1.59777744,-0.35437901,0.06435245
4.25804301,385159.51523799,-1556.73993713,958.79457082,-1.62383895,-0.21323019,-0.02279186
4.25937656,384971.73563384,-1573.06096387,951.15475753,-1.63281971,-0.06982314,-0.10970728
4.26071012,384783.91089026,-1572.80132831,933.55765300,-1.62462126,0.07432680,-0.19548129
4.26204367,384598.01730422,-1555.96321177,906.18681865,-1.59932740,0.21769596,-0.27921317
4.26337723,384416.01104646,-1522.72404726,869.32845872,-1.55720338,0.35876868,-0.36002355
4.26471079,384239.80739533,-1473.43465313,823.36841275,-1.49869315,0.49605366,-0.43706383
4.26604434,384071.26040488,-1408.61550315,768.78808376,-1.42441455,0.62809993,-0.50952529
4.26737790,383912.14323063,-1328.95117215,706.15934545,-1.33515272,0.75351251,-0.57664764
4.26871145,383764.12932816,-1235.28301992,636.13848492,-1.23185158,0.87096730,-0.63772719
4.27004501,383628.77473046,-1128.60019400,559.45924719,-1.11560362,0.97922535,-0.69212429
4.27137856,383507.50159644,-1010.02905270,476.92505862,-0.98763806,1.07714601,-0.73927012
4.27271212,383401.58320898,-880.82112619,389.40051504,-0.84930756,1.16369908,-0.77867264
4.27404567,383312.13058321,-742.33975067,297.80222865,-0.70207361,1.23797572,-0.80992175
4.27537923,383240.08082709,-596.04552455,203.08913459,-0.54749074,1.29919794,-0.83269353
4.27671279,383186.18737610,-443.48074846,106.25236341,-0.38718977,1.34672674,-0.84675352
4.27804634,383151.01220151,-286.25302139,8.30479036,-0.22286039,1.38006862,-0.85195903
4.27937990,383134.92006991,-126.01817338,-89.72962506,-0.05623299,1.39888056,-0.84826047
4.28071345,383138.07490720,35.53727831,-186.82659428,0.11093968,1.40297333,-0.83570170
4.28204701,383160.43829776,196.71395924,-281.97223416,0.27690118,1.39231312,-0.81441930
4.28338056,383201.77012474,355.81756188,-374.17366717,0.43990986,1.36702155,-0.78464093
4.28471412,383261.63133526,511.17667257,-462.46937529,0.59825721,1.32737398,-0.74668277
4.28604767,383339.38879011,661.16031278,-545.93920035,0.75028568,1.27379624,-0.70094592
4.28738123,383434.22213756,804.19501113,-623.71388733,0.89440594,1.20685980,-0.64791205
4.28871479,383545.13262794,938.78122969,-694.98407403,1.02911333,1.12727536,-0.58813820
4.29004834,383670.95376867,1063.50897596,-759.00863626,1.15300328,1.03588516,-0.52225077
4.29138190,383810.36369868,1177.07244327,-815.12230633,1.26478573,0.93365382,-0.45093892
4.29271545,383961.89914800,1278.28353221,-862.74248957,1.36329821,0.82165810,-0.37494731
4.29404901,384123.97083013,1366.08412083,-901.37521417,1.44751761,0.70107543,-0.29506827
4.29538256,384294.88010551,1439.55696205,-930.62015659,1.51657045,0.57317158,-0.21213362
4.29671612,384472.83673997,1497.93510524,-950.17469705,1.56974162,0.43928739,-0.12700605
4.29804967,384655.97757572,1540.60974994,-959.83696673,1.60648144,0.30082484,-0.04057023
4.29938323,384842.38592273,1567.13646008,-959.50786076,1.62641111,0.15923256,0.04627623
4.30071679,385030.11147431,1577.23967919,-949.19199909,1.62932639,0.01599087,0.13263199
4.30205034,385217.19054585,1570.81550704,-928.99762906,1.61519948,-0.12740346,0.21760114
4.30338390,385401.66643402,1547.93271253,-899.13547222,1.58417924,-0.26945255,0.30030234
4.30471745,385581.60969339,1508.83197567,-859.91652860,1.53658954,-0.40867275,0.37987774
4.30605101,385755.13812813,1453.92336781,-811.74886120,1.47292598,-0.54360990,0.45550177
4.30738456,385920.43630018,1383.78209578,-755.13339257,1.39385078,-0.67285415,0.52638951
4.30871812,386075.77435893,1299.14255200,-690.65875520,1.30018611,-0.79505453,0.59180468
4.31005168,386219.52600440,1200.89072908,-618.99524592,1.19290573,-0.90893278,0.65106722
4.31138523,386350.18540276,1090.05507204,-540.88794297,1.07312520,-1.01329656,0.70356025
4.31271879,386466.38288351,967.79585794,-457.14905314,0.94209051,-1.10705183,0.74873642
4.31405234,386566.89925666,835.39320530,-368.64956313,0.80116554,-1.18921422,0.78612364
4.31538590,386650.67860324,694.23383180,-276.31027716,0.65181809,-1.25891934,0.81533003
4.31671945,386716.83940298,545.79668913,-181.09232877,0.49560504,-1.31543197,0.83604806
4.31805301,386764.68388229,391.63761832,-83.98726089,0.33415629,-1.35815389,0.84805787
4.31938656,386793.70547776,233.37317756,13.99322703,0.16915816,-1.38663033,0.85122978
4.32072012,386803.59433334,72.66380579,111.82776164,0.00233588,-1.40055508,0.84552573
4.32205368,386794.24076341,-88.80350772,208.49590181,-0.16456419,-1.39977395,0.83099997
4.32338723,386765.73663893,-249.33287029,302.98875970,-0.32979279,-1.38428677,0.80779868
4.32472079,386718.37467014,-407.23726691,394.31952689,-0.49161601,-1.35424775,0.77615863
4.32605434,386652.64558555,-560.85629047,481.53379614,-0.64833354,-1.30996419,0.73640501
4.32738790,386569.23322442,-708.57363403,563.71956939,-0.79829660,-1.25189367,0.68894819
4.32872145,386469.00758683,-848.83416000,640.01684641,-0.93992541,-1.18063954,0.63427963
4.33005501,386353.01590285,-980.16036242,709.62669010,-1.07172609,-1.09694485,0.57296692
4.33138856,386222.47180931,-1101.16804535,771.81967131,-1.19230660,-1.00168486,0.50564796
4.33272212,386078.74273853,-1210.58104489,825.94359925,-1.30039175,-0.89585795,0.43302442
4.33405568,385923.33564960,-1307.24483458,871.43045379,-1.39483698,-0.78057530,0.35585441
4.33538923,385757.88124586,-1390.13886109,907.80244025,-1.47464083,-0.65704924,0.27494461
4.33672279,385584.11684622,-1458.38747465,934.67710049,-1.53895581,-0.52658048,0.19114176
4.33805634,385403.86808839,-1511.26932812,951.77141974,-1.58709774,-0.39054436,0.10532375
4.33938990,385219.02966104,-1548.22514097,958.90488397,-1.61855330,-0.25037622,0.01839035
4.34072345,385031.54527011,-1568.86373560,956.00144937,-1.63298577,-0.10755610,-0.06874640
4.34205701,384843.38705692,-1572.96627939,943.09040222,-1.63023875,0.03640711,-0.15517183
4.34339057,384656.53469110,-1560.48867922,920.30609530,-1.61033810,0.17999185,-0.23997845
4.34472412,384472.95436669,-1531.56210202,887.88656376,-1.57349168,0.32168022,-0.32227562
4.34605768,384294.57793132,-1486.49161080,846.17103243,-1.52008729,0.45997429,-0.40119908
4.34739123,384123.28237704,-1425.75293193,795.59634238,-1.45068849,0.59341224,-0.47592016
4.34872479,383960.86991848,-1349.98738621,736.69233367,-1.36602855,0.72058403,-0.54565466
4.35005834,383809.04887571,-1259.99504177,670.07623638,-1.26700257,0.84014661,-0.60967119
4.35139190,383669.41557250,-1156.72616241,596.44612995,-1.15465776,0.95083823,-0.66729899
4.35272545,383543.43744554,-1041.27104950,516.57354457,-1.03018213,1.05149200,-0.71793498
4.35405901,383432.43755017,-914.84838818,431.29528495,-0.89489161,1.14104826,-0.76105017
4.35539257,383337.58062661,-778.79223106,341.50456817,-0.75021586,1.21856587,-0.79619520
4.35672612,383259.86087868,-634.53776190,248.14157209,-0.59768278,1.28323205,-0.82300496
4.35805968,383200.09158961,-483.60600033,152.18349953,-0.43890209,1.33437091,-0.84120242
4.35939323,383158.89668639,-327.58761487,54.63426593,-0.27554803,1.37145040,-0.85060132
4.36072679,383136.70433275,-168.12602486,-43.48607614,-0.10934142,1.39408766,-0.85110801
4.36206034,383133.74261710,-6.89997483,-141.15206186,0.05796868,1.40205285,-0.84272225
4.36339390,383150.03736808,154.39422753,-237.34357265,0.22462358,1.39527117,-0.82553696
4.36472745,383185.41211715,314.06061899,-331.05651364,0.38887354,1.37382332,-0.79973708
4.36606101,383239.49019340,470.42144155,-421.31329749,0.54899619,1.33794427,-0.76559736
4.36739457,383311.69892322,621.83476702,-507.17302456,0.70331459,1.28802039,-0.72347929
4.36872812,383401.27587547,766.71170061,-587.74125440,0.85021470,1.22458500,-0.67382709
4.37006168,383507.27708055,903.53298412,-662.17926818,0.98816209,1.14831244,-0.61716290
4.37139523,383628.58712361,1030.86482895,-729.71272902,1.11571776,1.06001061,-0.55408113
4.37272879,383763.93100136,1147.37381703,-789.63965293,1.23155289,0.96061229,-0.48524218
4.37406234,383911.88760781,1251.84072140,-841.33761300,1.33446237,0.85116510,-0.41136540
4.37539590,384070.90470570,1343.17310765,-884.27010557,1.42337702,0.73282038,-0.33322162
4.37672945,384239.31522083,1420.41659490,-917.99201903,1.49737434,0.60682104,-0.25162505
4.37806301,384415.35469047,1482.76466461,-942.15415196,1.55568773,0.47448856,-0.16742486
4.37939657,384597.17968185,1529.56692676,-956.50674117,1.59771414,0.33720922,-0.08149646
4.38073012,384782.88699390,1560.33576153,-960.90196512,1.62302000,0.19641972,0.00526752
4.38206368,384970.53344450,1574.75127947,-955.29540415,1.63134545,0.05359233,0.09196639
4.38339723,385158.15604499,1572.66454941,-939.74644225,1.62260681,-0.08978021,0.17770052
4.38473079,385343.79235835,1554.09907192,-914.41761257,1.59689730,-0.23220010,0.26158057
4.38606434,385525.50083797,1519.25048003,-879.57289115,1.55448600,-0.37217979,0.34273651
4.38739790,385701.38094447,1468.48447856,-835.57496047,1.49581503,-0.50825721,0.42032646
4.38873146,385869.59283969,1402.33303803,-782.88146754,1.42149503,-0.63901080,0.49354528
4.39006501,386028.37646258,1321.48888611,-722.04031612,1.33229899,-0.76307408,0.56163275
4.39139857,386176.06979519,1226.79834647,-653.68403701,1.22915434,-0.87914966,0.62388136
4.39273212,386311.12613705,1119.25259864,-578.52329326,1.11313365,-0.98602265,0.67964356
4.39406568,386432.13021151,999.97744067,-497.33958175,0.98544373,-1.08257322,0.72833841
4.39539923,386537.81294235,870.22165724,-410.97720371,0.84741338,-1.16778824,0.76945761
4.39673279,386627.06474571,731.34410422,-320.33458126,0.70047996,-1.24077187,0.80257085
4.39806634,386698.94720179,584.79963890,-226.35500645,0.54617469,-1.30075500,0.82733027
4.39939990,386752.70297886,432.12403270,-130.01691287,0.38610703,-1.34710348,0.84347428
4.40073346,386787.76390589,274.91801818,-32.32376761,0.22194819,-1.37932487,0.85083034
4.40206701,386803.75709946,114.83062888,65.70631609,0.05541390,-1.39707396,0.84931701
4.40340057,386800.50907816,-46.45799859,163.05113996,-0.11175330,-1.40015661,0.83894492
4.40473412,386778.04780804,-207.25418551,258.69504831,-0.27780222,-1.38853215,0.81981694
4.40606768,386736.60265342,-365.86845396,351.63951264,-0.44099119,-1.36231416,0.79212729
4.40740123,386676.60221854,-520.63326741,440.91356341,-0.59960645,-1.32176965,0.75615973
4.40873479,386598.67009710,-669.92058313,525.58395959,-0.75198010,-1.26731662,0.71228487
4.41006834,386503.61856060,-812.15903019,604.76498814,-0.89650780,-1.19951998,0.66095642
4.41140190,386392.44024552,-945.85053021,677.62778910,-1.03166587,-1.11908598,0.60270669
4.41273546,386266.29791563,-1069.58618070,743.40910485,-1.15602753,-1.02685499,0.53814115
4.41406901,386126.51240215,-1182.06122938,801.41935925,-1.26827825,-0.92379294,0.46793221
4.41540257,385974.54884082,-1282.08897377,851.04997652,-1.36722996,-0.81098127,0.39281226
4.41673612,385812.00134848,-1368.61343380,891.77985976,-1.45183387,-0.68960565,0.31356606
4.41806968,385640.57629649,-1440.72065426,923.18095525,-1.52119201,-0.56094355,0.23102251
4.41940323,385462.07435828,-1497.64851176,944.92284047,-1.57456694,-0.42635070,0.14604591
4.42073679,385278.37151999,-1538.79491271,956.77628194,-1.61139000,-0.28724674,0.05952688
4.42207035,385091.39925892,-1563.72429102,958.61572273,-1.63126754,-0.14510007,-0.02762715
4.42340390,384903.12410220,-1572.17232701,950.42066810,-1.63398537,-0.00141218,-0.11450155
4.42473746,384715.52678825,-1564.04883570,932.27595387,-1.61951124,0.14229847,-0.20018422
4.42607101,384530.58125752,-1539.43878549,904.37089006,-1.58799532,0.28451271,-0.28377539
4.42740457,384350.23370236,-1498.60143740,866.99728993,-1.53976868,0.42372701,-0.36439715
4.42873812,384176.38190578,-1441.96760862,820.54640247,-1.47533980,0.55846966,-0.44120290
4.43007168,384010.85509539,-1370.13509249,765.50478302,-1.39538914,0.68731657,-0.51338639
4.43140523,383855.39453409,-1283.86228235,702.44914542,-1.30076177,0.80890660,-0.58019026
4.43273879,383711.63505959,-1184.06007185,632.04025321,-1.19245830,0.92195611,-0.64091421
4.43407235,383581.08777502,-1071.78212015,555.01591644,-1.07162401,1.02527280,-0.69492235
4.43540590,383465.12407831,-948.21359215,472.18317201,-0.93953646,1.11776830,-0.74164995
4.43673946,383364.96120358,-814.65849838,384.40973352,-0.79759167,1.19846984,-0.78060943
4.43807301,383281.64942863,-672.52577684,292.61480552,-0.64728908,1.26653044,-0.81139536
4.43940657,383216.06108467,-523.31427115,197.75936295,-0.49021532,1.32123784,-0.83368872
4.44074012,383168.88148183,-368.59677217,100.83600280,-0.32802720,1.36202181,-0.84726009
4.44207368,383140.60184341,-210.00329923,2.85847866,-0.16243390,1.38846002,-0.85197194
4.44340723,383131.51431716,-49.20380482,-95.14896789,0.00482124,1.40028219,-0.84777988
4.44474079,383141.70910987,112.10950854,-192.16236422,0.17197932,1.39737267,-0.83473293
4.44607435,383171.07376629,272.24006761,-287.16873650,0.33728450,1.37977126,-0.81297279
4.44740790,383219.29459100,429.50481186,-379.17669869,0.49900251,1.34767244,-0.78273211
4.44874146,383285.86018747,582.25189049,-467.22678939,0.65543888,1.30142292,-0.74433187
4.45007501,383370.06706701,728.87798667,-550.40144886,0.80495660,1.24151766,-0.69817777
4.45140857,383471.02725783,867.84508798,-627.83453380,0.94599315,1.16859423,-0.64475580
4.45274212,383587.67782466,997.69653037,-698.72027296,1.07707661,1.08342581,-0.58462697
4.45407568,383718.79219019,1117.07215161,-762.32157374,1.19684078,0.98691282,-0.51842135
4.45540923,383862.99313175,1224.72240184,-817.97759754,1.30403915,0.88007316,-0.44683134
4.45674279,384018.76731170,1319.52127030,-865.11052966,1.39755751,0.76403145,-0.37060443
4.45807635,384184.48118480,1400.47790159,-903.23147883,1.47642524,0.64000707,-0.29053535
4.45940990,384358.39811482,1466.74678805,-931.94544999,1.53982497,0.50930140,-0.20745782
4.46074346,384538.69652113,1517.63644104,-950.95534451,1.58710079,0.37328425,-0.12223596
4.46207701,384723.48886820,1552.61645878,-960.06495090,1.61776470,0.23337957,-0.03575538
4.46341057,384910.84130394,1571.32292491,-959.18089978,1.63150139,0.09105080,0.05108590
4.46474412,385098.79374773,1573.56208881,-948.31356662,1.62817124,-0.05221425,0.13738661
4.46607768,385285.38022615,1559.31229419,-927.57691564,1.60781164,-0.19491870,0.22225142
4.46741124,385468.64925277,1528.72414122,-897.18728894,1.57063645,-0.33557193,0.30480008
4.46874479,385646.68404867,1482.11888172,-857.46115376,1.51703374,-0.47270487,0.38417632
4.47007835,385817.62240246,1419.98506635,-808.81183162,1.44756183,-0.60488507,0.45955662
4.47141190,385979.67597187,1342.97347640,-751.74524154,1.36294355,-0.73073136,0.53015854
4.47274546,386131.14883459,1251.89039150,-686.85469965,1.26405895,-0.84892804,0.59524875
4.47407901,386270.45510237,1147.68925826,-614.81482554,1.15193636,-0.95823845,0.65415051
4.47541257,386396.13542119,1031.46084170,-536.37461511,1.02774202,-1.05751772,0.70625062
4.47674612,386506.87218998,904.42195520,-452.34974700,0.89276818,-1.14572464,0.75100579
4.47807968,386601.50334180,767.90287902,-363.61419776,0.74842009,-1.22193255,0.78794825
4.47941324,386679.03454476,623.33359095,-271.09124782,0.59620162,-1.28533906,0.81669070
4.48074679,386738.64969363,472.22894474,-175.74396687,0.43769996,-1.33527458,0.83693038
