Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
1.66841710,520374.33630591,-79241.87045776,73120.62365414,0.73806983,-0.89420174,0.47160776
1.66941735,520438.11174331,-79319.16417274,73161.37978985,0.73784435,-0.89455730,0.47158544
1.67041760,520501.86769163,-79396.48861351,73202.13399664,0.73761881,-0.89491281,0.47156313
1.67141785,520565.60414476,-79473.84377485,73242.88627499,0.73739319,-0.89526825,0.47154081
1.67241810,520629.32109661,-79551.22965152,73283.63662536,0.73716750,-0.89562363,0.47151851
1.67341835,520693.01854108,-79628.64623830,73324.38504822,0.73694174,-0.89597896,0.47149621
1.67441860,520756.69647206,-79706.09352997,73365.13154404,0.73671591,-0.89633422,0.47147391
1.67541885,520820.35488345,-79783.57152128,73405.87611328,0.73649001,-0.89668942,0.47145162
1.67641910,520883.99376913,-79861.08020702,73446.61875642,0.73626404,-0.89704456,0.47142934
1.67741935,520947.61312301,-79938.61958194,73487.35947390,0.73603800,-0.89739964,0.47140706
1.67841960,521011.21293896,-80016.18964082,73528.09826620,0.73581189,-0.89775466,0.47138478
1.67941985,521074.79321087,-80093.79037841,73568.83513378,0.73558571,-0.89810962,0.47136251
1.68042011,521138.35393263,-80171.42178949,73609.57007710,0.73535945,-0.89846451,0.47134025
1.68142036,521201.89509812,-80249.08386880,73650.30309663,0.73513313,-0.89881935,0.47131799
1.68242061,521265.41670121,-80326.77661111,73691.03419282,0.73490673,-0.89917413,0.47129574
1.68342086,521328.91873578,-80404.50001118,73731.76336613,0.73468027,-0.89952884,0.47127349
1.68442111,521392.40119570,-80482.25406377,73772.49061703,0.73445373,-0.89988350,0.47125125
1.68542136,521455.86407486,-80560.03876362,73813.21594597,0.73422712,-0.90023809,0.47122901
1.68642161,521519.30736711,-80637.85410550,73853.93935341,0.73400044,-0.90059263,0.47120678
1.68742186,521582.73106632,-80715.70008415,73894.66083980,0.73377369,-0.90094710,0.47118456
1.68842211,521646.13516636,-80793.57669433,73935.38040561,0.73354687,-0.90130151,0.47116234
1.68942236,521709.51966110,-80871.48393078,73976.09805129,0.73331998,-0.90165587,0.47114012
1.69042261,521772.88454439,-80949.42178825,74016.81377729,0.73309301,-0.90201016,0.47111791
1.69142286,521836.22981009,-81027.39026149,74057.52758407,0.73286598,-0.90236439,0.47109571
1.69242311,521899.55545206,-81105.38934525,74098.23947208,0.73263888,-0.90271856,0.47107351
1.69342336,521962.86146415,-81183.41903426,74138.94944177,0.73241170,-0.90307267,0.47105131
1.69442361,522026.14784022,-81261.47932327,74179.65749360,0.73218445,-0.90342671,0.47102912
1.69542386,522089.41457411,-81339.57020702,74220.36362802,0.73195713,-0.90378070,0.47100694
1.69642411,522152.66165968,-81417.69168024,74261.06784548,0.73172974,-0.90413463,0.47098476
1.69742436,522215.88909077,-81495.84373768,74301.77014642,0.73150228,-0.90448849,0.47096258
1.69842461,522279.09686122,-81574.02637407,74342.47053130,0.73127475,-0.90484229,0.47094042
1.69942486,522342.28496487,-81652.23958414,74383.16900056,0.73104715,-0.90519604,0.47091825
1.70042511,522405.45339557,-81730.48336263,74423.86555466,0.73081947,-0.90554972,0.47089609
1.70142536,522468.60214715,-81808.75770426,74464.56019404,0.73059172,-0.90590334,0.47087394
1.70242561,522531.73121345,-81887.06260378,74505.25291914,0.73036391,-0.90625690,0.47085179
1.70342586,522594.84058830,-81965.39805590,74545.94373042,0.73013602,-0.90661040,0.47082965
1.70442611,522657.93026552,-82043.76405535,74586.63262831,0.72990806,-0.90696384,0.47080751
1.70542636,522721.00023896,-82122.16059686,74627.31961327,0.72968003,-0.90731722,0.47078538
1.70642661,522784.05050243,-82200.58767516,74668.00468573,0.72945192,-0.90767053,0.47076325
1.70742686,522847.08104977,-82279.04528495,74708.68784614,0.72922375,-0.90802379,0.47074113
1.70842711,522910.09187479,-82357.53342098,74749.36909494,0.72899550,-0.90837698,0.47071901
1.70942736,522973.08297131,-82436.05207795,74790.04843257,0.72876718,-0.90873011,0.47069690
1.71042761,523036.05433315,-82514.60125058,74830.72585947,0.72853879,-0.90908319,0.47067480
1.71142786,523099.00595414,-82593.18093359,74871.40137609,0.72831033,-0.90943620,0.47065269
1.71242811,523161.93782808,-82671.79112169,74912.07498285,0.72808180,-0.90978915,0.47063060
1.71342836,523224.84994878,-82750.43180960,74952.74668021,0.72785320,-0.91014203,0.47060851
1.71442861,523287.74231006,-82829.10299203,74993.41646860,0.72762452,-0.91049486,0.47058642
1.71542886,523350.61490573,-82907.80466369,75034.08434845,0.72739577,-0.91084763,0.47056434
1.71642911,523413.46772959,-82986.53681929,75074.75032021,0.72716695,-0.91120033,0.47054226
1.71742936,523476.30077544,-83065.29945354,75115.41438430,0.72693806,-0.91155297,0.47052019
1.71842961,523539.11403709,-83144.09256114,75156.07654118,0.72670910,-0.91190556,0.47049812
1.71942986,523601.90750834,-83222.91613679,75196.73679126,0.72648007,-0.91225808,0.47047606
1.72043011,523664.68118299,-83301.77017520,75237.39513498,0.72625096,-0.91261054,0.47045401
1.72143036,523727.43505483,-83380.65467108,75278.05157278,0.72602178,-0.91296293,0.47043196
1.72243061,523790.16911765,-83459.56961911,75318.70610509,0.72579253,-0.91331527,0.47040991
1.72343086,523852.88336526,-83538.51501401,75359.35873234,0.72556321,-0.91366755,0.47038787
1.72443111,523915.57779143,-83617.49085046,75400.00945497,0.72533382,-0.91401976,0.47036583
1.72543136,523978.25238996,-83696.49712316,75440.65827340,0.72510435,-0.91437191,0.47034380
1.72643161,524040.90715464,-83775.53382681,75481.30518806,0.72487482,-0.91472400,0.47032177
1.72743186,524103.54207924,-83854.60095610,75521.95019938,0.72464521,-0.91507603,0.47029975
1.72843211,524166.15715755,-83933.69850572,75562.59330780,0.72441553,-0.91542800,0.47027774
1.72943236,524228.75238336,-84012.82647035,75603.23451374,0.72418577,-0.91577991,0.47025572
1.73043261,524291.32775043,-84091.98484470,75643.87381763,0.72395595,-0.91613176,0.47023372
1.73143286,524353.88325256,-84171.17362344,75684.51121989,0.72372605,-0.91648354,0.47021172
1.73243311,524416.41888350,-84250.39280125,75725.14672095,0.72349608,-0.91683526,0.47018972
1.73343336,524478.93463704,-84329.64237283,75765.78032124,0.72326604,-0.91718692,0.47016773
1.73443361,524541.43050694,-84408.92233286,75806.41202119,0.72303593,-0.91753852,0.47014574
1.73543386,524603.90648697,-84488.23267600,75847.04182120,0.72280574,-0.91789006,0.47012376
1.73643411,524666.36257091,-84567.57339696,75887.66972172,0.72257549,-0.91824154,0.47010178
1.73743436,524728.79875251,-84646.94449039,75928.29572316,0.72234516,-0.91859295,0.47007981
1.73843461,524791.21502554,-84726.34595098,75968.91982594,0.72211475,-0.91894430,0.47005784
1.73943486,524853.61138376,-84805.77777341,76009.54203050,0.72188428,-0.91929560,0.47003588
1.74043511,524915.98782093,-84885.23995234,76050.16233723,0.72165373,-0.91964683,0.47001392
1.74143536,524978.34433081,-84964.73248245,76090.78074658,0.72142312,-0.91999799,0.46999197
1.74243561,525040.68090715,-85044.25535840,76131.39725896,0.72119243,-0.92034910,0.46997002
1.74343586,525102.99754370,-85123.80857487,76172.01187478,0.72096166,-0.92070014,0.46994808
1.74443611,525165.29423423,-85203.39212653,76212.62459447,0.72073083,-0.92105113,0.46992614
1.74543636,525227.57097247,-85283.00600803,76253.23541844,0.72049992,-0.92140205,0.46990421
1.74643661,525289.82775218,-85362.65021404,76293.84434711,0.72026894,-0.92175291,0.46988228
1.74743686,525352.06456710,-85442.32473924,76334.45138091,0.72003789,-0.92210371,0.46986036
1.74843711,525414.28141098,-85522.02957826,76375.05652023,0.71980676,-0.92245444,0.46983844
1.74943736,525476.47827756,-85601.76472579,76415.65976551,0.71957557,-0.92280512,0.46981652
1.75043761,525538.65516058,-85681.53017646,76456.26111715,0.71934430,-0.92315573,0.46979461
1.75143786,525600.81205378,-85761.32592495,76496.86057557,0.71911295,-0.92350628,0.46977271
1.75243811,525662.94895089,-85841.15196590,76537.45814118,0.71888154,-0.92385677,0.46975081
1.75343836,525725.06584566,-85921.00829398,76578.05381440,0.71865005,-0.92420719,0.46972892
1.75443861,525787.16273182,-86000.89490382,76618.64759564,0.71841849,-0.92455756,0.46970703
1.75543886,525849.23960309,-86080.81179009,76659.23948530,0.71818686,-0.92490786,0.46968514
1.75643911,525911.29645321,-86160.75894743,76699.82948381,0.71795516,-0.92525810,0.46966326
1.75743936,525973.33327590,-86240.73637049,76740.41759157,0.71772338,-0.92560828,0.46964138
1.75843961,526035.35006490,-86320.74405391,76781.00380899,0.71749153,-0.92595840,0.46961951
1.75943986,526097.34681392,-86400.78199235,76821.58813648,0.71725961,-0.92630846,0.46959765
1.76044011,526159.32351669,-86480.85018043,76862.17057445,0.71702761,-0.92665845,0.46957578
1.76144036,526221.28016693,-86560.94861281,76902.75112331,0.71679554,-0.92700838,0.46955393
1.76244061,526283.21675836,-86641.07728413,76943.32978347,0.71656340,-0.92735825,0.46953208
1.76344086,526345.13328470,-86721.23618902,76983.90655533,0.71633119,-0.92770806,0.46951023
1.76444111,526407.02973966,-86801.42532212,77024.48143930,0.71609890,-0.92805780,0.46948839
1.76544136,526468.90611696,-86881.64467806,77065.05443578,0.71586655,-0.92840748,0.46946655
1.76644161,526530.76241030,-86961.89425149,77105.62554519,0.71563411,-0.92875710,0.46944471
1.76744186,526592.59861341,-87042.17403703,77146.19476792,0.71540161,-0.92910666,0.46942289
1.76844211,526654.41471998,-87122.48402931,77186.76210438,0.71516903,-0.92945616,0.46940106
1.76944236,526716.21072372,-87202.82422297,77227.32755497,0.71493638,-0.92980559,0.46937924
1.77044261,526777.98661835,-87283.19461263,77267.89112010,0.71470366,-0.93015497,0.46935743
1.77144286,526839.74239756,-87363.59519292,77308.45280017,0.71447086,-0.93050428,0.46933562
1.77244311,526901.47805505,-87444.02595846,77349.01259558,0.71423800,-0.93085352,0.46931381
1.77344336,526963.19358453,-87524.48690387,77389.57050673,0.71400505,-0.93120271,0.46929201
1.77444361,527024.88897970,-87604.97802379,77430.12653402,0.71377204,-0.93155183,0.46927021
1.77544386,527086.56423424,-87685.49931283,77470.68067785,0.71353895,-0.93190090,0.46924842
1.77644411,527148.21934186,-87766.05076560,77511.23293862,0.71330579,-0.93224989,0.46922664
1.77744436,527209.85429625,-87846.63237674,77551.78331674,0.71307256,-0.93259883,0.46920485
1.77844461,527271.46909109,-87927.24414084,77592.33181259,0.71283925,-0.93294771,0.46918308
1.77944486,527333.06372009,-88007.88605253,77632.87842658,0.71260587,-0.93329652,0.46916130
1.78044511,527394.63817693,-88088.55810642,77673.42315910,0.71237242,-0.93364527,0.46913953
1.78144536,527456.19245529,-88169.26029713,77713.96601055,0.71213890,-0.93399395,0.46911777
1.78244561,527517.72654886,-88249.99261925,77754.50698133,0.71190530,-0.93434258,0.46909601
1.78344586,527579.24045132,-88330.75506741,77795.04607184,0.71167163,-0.93469114,0.46907426
1.78444611,527640.73415636,-88411.54763620,77835.58328245,0.71143788,-0.93503964,0.46905251
1.78544636,527702.20765765,-88492.37032024,77876.11861358,0.71120406,-0.93538808,0.46903076
1.78644661,527763.66094888,-88573.22311412,77916.65206561,0.71097017,-0.93573645,0.46900902
1.78744686,527825.09402372,-88654.10601246,77957.18363895,0.71073621,-0.93608477,0.46898728
1.78844711,527886.50687584,-88735.01900984,77997.71333397,0.71050217,-0.93643302,0.46896555
1.78944736,527947.89949891,-88815.96210088,78038.24115107,0.71026806,-0.93678121,0.46894382
1.79044761,528009.27188662,-88896.93528016,78078.76709065,0.71003388,-0.93712933,0.46892210
1.79144786,528070.62403263,-88977.93854229,78119.29115310,0.70979962,-0.93747739,0.46890038
1.79244811,528131.95593060,-89058.97188185,78159.81333880,0.70956529,-0.93782539,0.46887867
1.79344836,528193.26757421,-89140.03529345,78200.33364815,0.70933089,-0.93817333,0.46885696
1.79444861,528254.55895712,-89221.12877168,78240.85208153,0.70909641,-0.93852121,0.46883525
1.79544886,528315.83007300,-89302.25231112,78281.36863934,0.70886186,-0.93886902,0.46881355
1.79644911,528377.08091550,-89383.40590636,78321.88332196,0.70862724,-0.93921677,0.46879186
1.79744936,528438.31147829,-89464.58955200,78362.39612978,0.70839254,-0.93956446,0.46877017
1.79844961,528499.52175502,-89545.80324262,78402.90706319,0.70815777,-0.93991208,0.46874848
1.79944986,528560.71173936,-89627.04697280,78443.41612257,0.70792293,-0.94025964,0.46872680
1.80045011,528621.88142495,-89708.32073712,78483.92330832,0.70768801,-0.94060714,0.46870512
1.80145036,528683.03080546,-89789.62453017,78524.42862081,0.70745302,-0.94095458,0.46868345
1.80245061,528744.15987454,-89870.95834653,78564.93206043,0.70721795,-0.94130195,0.46866178
1.80345086,528805.26862583,-89952.32218077,78605.43362756,0.70698282,-0.94164926,0.46864011
1.80445111,528866.35705298,-90033.71602748,78645.93332260,0.70674761,-0.94199651,0.46861845
1.80545136,528927.42514965,-90115.13988122,78686.43114592,0.70651232,-0.94234370,0.46859680
1.80645161,528988.47290948,-90196.59373657,78726.92709790,0.70627696,-0.94269082,0.46857514
1.80745186,529049.50032612,-90278.07758811,78767.42117893,0.70604153,-0.94303788,0.46855350
1.80845211,529110.50739320,-90359.59143040,78807.91338940,0.70580603,-0.94338488,0.46853186
1.80945236,529171.49410438,-90441.13525802,78848.40372967,0.70557045,-0.94373181,0.46851022
1.81045261,529232.46045328,-90522.70906553,78888.89220014,0.70533480,-0.94407868,0.46848858
1.81145286,529293.40643355,-90604.31284749,78929.37880118,0.70509907,-0.94442549,0.46846695
1.81245311,529354.33203884,-90685.94659848,78969.86353318,0.70486327,-0.94477224,0.46844533
1.81345336,529415.23726276,-90767.61031306,79010.34639650,0.70462740,-0.94511892,0.46842371
1.81445361,529476.12209896,-90849.30398578,79050.82739154,0.70439145,-0.94546554,0.46840209
1.81545386,529536.98654106,-90931.02761121,79091.30651866,0.70415543,-0.94581209,0.46838048
1.81645411,529597.83058271,-91012.78118391,79131.78377826,0.70391934,-0.94615859,0.46835887
1.81745436,529658.65421753,-91094.56469843,79172.25917069,0.70368317,-0.94650502,0.46833727
1.81845461,529719.45743914,-91176.37814933,79212.73269635,0.70344693,-0.94685139,0.46831567
1.81945486,529780.24024118,-91258.22153117,79253.20435560,0.70321061,-0.94719769,0.46829408
1.82045511,529841.00261727,-91340.09483850,79293.67414883,0.70297422,-0.94754393,0.46827249
1.82145536,529901.74456104,-91421.99806586,79334.14207640,0.70273776,-0.94789011,0.46825090
1.82245561,529962.46606610,-91503.93120781,79374.60813869,0.70250122,-0.94823623,0.46822932
1.82345586,530023.16712607,-91585.89425889,79415.07233608,0.70226461,-0.94858228,0.46820774
1.82445611,530083.84773458,-91667.88721366,79455.53466895,0.70202793,-0.94892827,0.46818617
1.82545636,530144.50788525,-91749.91006666,79495.99513765,0.70179117,-0.94927420,0.46816460
1.82645661,530205.14757168,-91831.96281243,79536.45374257,0.70155434,-0.94962006,0.46814304
1.82745686,530265.76678750,-91914.04544551,79576.91048408,0.70131743,-0.94996586,0.46812148
1.82845711,530326.36552632,-91996.15796045,79617.36536255,0.70108045,-0.95031160,0.46809992
1.82945736,530386.94378175,-92078.30035178,79657.81837834,0.70084339,-0.95065727,0.46807837
1.83045761,530447.50154741,-92160.47261404,79698.26953184,0.70060627,-0.95100288,0.46805683
1.83145786,530508.03881689,-92242.67474176,79738.71882341,0.70036907,-0.95134843,0.46803528
1.83245811,530568.55558381,-92324.90672949,79779.16625343,0.70013179,-0.95169391,0.46801374
1.83345836,530629.05184177,-92407.16857176,79819.61182225,0.69989444,-0.95203933,0.46799221
1.83445861,530689.52758439,-92489.46026308,79860.05553025,0.69965702,-0.95238469,0.46797068
1.83545886,530749.98280525,-92571.78179801,79900.49737779,0.69941952,-0.95272998,0.46794916
1.83645911,530810.41749798,-92654.13317106,79940.93736526,0.69918195,-0.95307521,0.46792763
1.83745936,530870.83165616,-92736.51437676,79981.37549300,0.69894430,-0.95342038,0.46790612
1.83845961,530931.22527339,-92818.92540964,80021.81176139,0.69870658,-0.95376548,0.46788460
1.83945986,530991.59834328,-92901.36626421,80062.24617080,0.69846879,-0.95411052,0.46786310
1.84046012,531051.95085941,-92983.83693502,80102.67872159,0.69823092,-0.95445550,0.46784159
1.84146037,531112.28281540,-93066.33741656,80143.10941412,0.69799298,-0.95480042,0.46782009
1.84246062,531172.59420482,-93148.86770337,80183.53824876,0.69775496,-0.95514527,0.46779860
1.84346087,531232.88502127,-93231.42778996,80223.96522588,0.69751687,-0.95549005,0.46777710
1.84446112,531293.15525834,-93314.01767085,80264.39034584,0.69727870,-0.95583478,0.46775562
1.84546137,531353.40490963,-93396.63734055,80304.81360899,0.69704046,-0.95617944,0.46773413
1.84646162,531413.63396871,-93479.28679357,80345.23501572,0.69680215,-0.95652403,0.46771265
1.84746187,531473.84242919,-93561.96602443,80385.65456637,0.69656376,-0.95686857,0.46769118
1.84846212,531534.03028463,-93644.67502764,80426.07226130,0.69632530,-0.95721303,0.46766971
1.84946237,531594.19752863,-93727.41379771,80466.48810089,0.69608677,-0.95755744,0.46764824
1.85046262,531654.34415477,-93810.18232914,80506.90208549,0.69584816,-0.95790178,0.46762678
1.85146287,531714.47015664,-93892.98061644,80547.31421546,0.69560947,-0.95824606,0.46760532
1.85246312,531774.57552780,-93975.80865411,80587.72449117,0.69537071,-0.95859028,0.46758387
1.85346337,531834.66026184,-94058.66643666,80628.13291296,0.69513188,-0.95893443,0.46756242
1.85446362,531894.72435235,-94141.55395858,80668.53948121,0.69489297,-0.95927852,0.46754097
1.85546387,531954.76779288,-94224.47121439,80708.94419626,0.69465399,-0.95962254,0.46751953
1.85646412,532014.79057703,-94307.41819856,80749.34705848,0.69441494,-0.95996650,0.46749809
1.85746437,532074.79269835,-94390.39490561,80789.74806822,0.69417581,-0.96031040,0.46747666
1.85846462,532134.77415043,-94473.40133003,80830.14722585,0.69393660,-0.96065423,0.46745523
1.85946487,532194.73492684,-94556.43746630,80870.54453172,0.69369732,-0.96099800,0.46743381
1.86046512,532254.67502114,-94639.50330893,80910.93998618,0.69345797,-0.96134171,0.46741239
1.86146537,532314.59442691,-94722.59885240,80951.33358959,0.69321854,-0.96168535,0.46739097
1.86246562,532374.49313770,-94805.72409120,80991.72534230,0.69297904,-0.96202893,0.46736956
1.86346587,532434.37114710,-94888.87901981,81032.11524468,0.69273946,-0.96237244,0.46734815
1.86446612,532494.22844865,-94972.06363274,81072.50329707,0.69249981,-0.96271589,0.46732674
1.86546637,532554.06503593,-95055.27792445,81112.88949984,0.69226008,-0.96305928,0.46730534
1.86646662,532613.88090249,-95138.52188944,81153.27385332,0.69202028,-0.96340260,0.46728395
1.86746687,532673.67604190,-95221.79552217,81193.65635788,0.69178041,-0.96374586,0.46726255
1.86846712,532733.45044772,-95305.09881714,81234.03701387,0.69154046,-0.96408905,0.46724117
1.86946737,532793.20411350,-95388.43176882,81274.41582164,0.69130043,-0.96443219,0.46721978
1.87046762,532852.93703280,-95471.79437169,81314.79278155,0.69106034,-0.96477525,0.46719840
1.87146787,532912.64919918,-95555.18662023,81355.16789393,0.69082016,-0.96511826,0.46717703
1.87246812,532972.34060619,-95638.60850890,81395.54115916,0.69057992,-0.96546120,0.46715565
1.87346837,533032.01124739,-95722.06003218,81435.91257756,0.69033959,-0.96580407,0.46713429
1.87446862,533091.66111632,-95805.54118453,81476.28214951,0.69009920,-0.96614688,0.46711292
1.87546887,533151.29020654,-95889.05196044,81516.64987534,0.68985872,-0.96648963,0.46709156
1.87646912,533210.89851159,-95972.59235436,81557.01575540,0.68961818,-0.96683231,0.46707021
1.87746937,533270.48602503,-96056.16236077,81597.37979004,0.68937756,-0.96717493,0.46704886
1.87846962,533330.05274040,-96139.76197412,81637.74197961,0.68913686,-0.96751749,0.46702751
1.87946987,533389.59865125,-96223.39118889,81678.10232447,0.68889609,-0.96785998,0.46700616
1.88047012,533449.12375112,-96307.04999952,81718.46082495,0.68865525,-0.96820241,0.46698482
1.88147037,533508.62803355,-96390.73840049,81758.81748140,0.68841433,-0.96854477,0.46696349
1.88247062,533568.11149209,-96474.45638624,81799.17229417,0.68817333,-0.96888707,0.46694216
1.88347087,533627.57412028,-96558.20395124,81839.52526360,0.68793226,-0.96922930,0.46692083
1.88447112,533687.01591166,-96641.98108995,81879.87639005,0.68769112,-0.96957147,0.46689951
1.88547137,533746.43685976,-96725.78779681,81920.22567385,0.68744990,-0.96991358,0.46687819
1.88647162,533805.83695813,-96809.62406628,81960.57311536,0.68720861,-0.97025562,0.46685687
1.88747187,533865.21620030,-96893.48989281,82000.91871490,0.68696724,-0.97059760,0.46683556
1.88847212,533924.57457980,-96977.38527084,82041.26247284,0.68672580,-0.97093951,0.46681425
1.88947237,533983.91209017,-97061.31019484,82081.60438951,0.68648428,-0.97128136,0.46679295
1.89047262,534043.22872494,-97145.26465923,82121.94446525,0.68624269,-0.97162315,0.46677165
1.89147287,534102.52447764,-97229.24865848,82162.28270041,0.68600102,-0.97196487,0.46675035
1.89247312,534161.79934180,-97313.26218701,82202.61909533,0.68575928,-0.97230653,0.46672906
1.89347337,534221.05331095,-97397.30523928,82242.95365035,0.68551746,-0.97264812,0.46670777
1.89447362,534280.28637862,-97481.37780972,82283.28636582,0.68527557,-0.97298965,0.46668649
1.89547387,534339.49853834,-97565.47989277,82323.61724206,0.68503360,-0.97333111,0.46666521
1.89647412,534398.68978363,-97649.61148287,82363.94627944,0.68479156,-0.97367251,0.46664393
1.89747437,534457.86010801,-97733.77257445,82404.27347827,0.68454944,-0.97401384,0.46662266
1.89847462,534517.00950501,-97817.96316195,82444.59883891,0.68430725,-0.97435511,0.46660139
1.89947487,534576.13796815,-97902.18323980,82484.92236169,0.68406498,-0.97469632,0.46658013
1.90047512,534635.24549095,-97986.43280244,82525.24404696,0.68382264,-0.97503746,0.46655887
1.90147537,534694.33206693,-98070.71184428,82565.56389504,0.68358022,-0.97537854,0.46653761
1.90247562,534753.39768961,-98155.02035976,82605.88190628,0.68333773,-0.97571955,0.46651636
1.90347587,534812.44235251,-98239.35834331,82646.19808102,0.68309516,-0.97606050,0.46649511
1.90447612,534871.46604915,-98323.72578934,82686.51241959,0.68285252,-0.97640138,0.46647387
1.90547637,534930.46877303,-98408.12269229,82726.82492233,0.68260980,-0.97674220,0.46645263
1.90647662,534989.45051768,-98492.54904658,82767.13558957,0.68236701,-0.97708296,0.46643139
1.90747687,535048.41127660,-98577.00484662,82807.44442166,0.68212414,-0.97742365,0.46641016
1.90847712,535107.35104331,-98661.49008683,82847.75141892,0.68188120,-0.97776427,0.46638893
1.90947737,535166.26981133,-98746.00476164,82888.05658170,0.68163818,-0.97810483,0.46636770
1.91047762,535225.16757415,-98830.54886545,82928.35991032,0.68139509,-0.97844533,0.46634648
1.91147787,535284.04432528,-98915.12239268,82968.66140512,0.68115192,-0.97878576,0.46632526
1.91247812,535342.90005825,-98999.72533774,83008.96106644,0.68090868,-0.97912613,0.46630405
1.91347837,535401.73476655,-99084.35769505,83049.25889461,0.68066536,-0.97946643,0.46628284
1.91447862,535460.54844368,-99169.01945902,83089.55488995,0.68042197,-0.97980667,0.46626163
1.91547887,535519.34108315,-99253.71062404,83129.84905282,0.68017850,-0.98014684,0.46624043
1.91647912,535578.11267847,-99338.43118453,83170.14138353,0.67993496,-0.98048695,0.46621923
1.91747937,535636.86322314,-99423.18113490,83210.43188241,0.67969134,-0.98082699,0.46619804
1.91847962,535695.59271066,-99507.96046954,83250.72054981,0.67944765,-0.98116697,0.46617685
1.91947987,535754.30113452,-99592.76918287,83291.00738605,0.67920388,-0.98150688,0.46615566
1.92048012,535812.98848824,-99677.60726927,83331.29239146,0.67896003,-0.98184673,0.46613448
1.92148037,535871.65476529,-99762.47472315,83371.57556637,0.67871612,-0.98218651,0.46611330
1.92248062,535930.29995920,-99847.37153890,83411.85691111,0.67847212,-0.98252623,0.46609212
1.92348087,535988.92406343,-99932.29771092,83452.13642602,0.67822805,-0.98286589,0.46607095
1.92448112,536047.52707151,-100017.25323361,83492.41411141,0.67798391,-0.98320548,0.46604978
1.92548137,536106.10897690,-100102.23810136,83532.68996763,0.67773969,-0.98354500,0.46602862
1.92648162,536164.66977312,-100187.25230855,83572.96399499,0.67749539,-0.98388446,0.46600746
1.92748187,536223.20945365,-100272.29584959,83613.23619382,0.67725102,-0.98422386,0.46598630
1.92848212,536281.72801198,-100357.36871885,83653.50656446,0.67700657,-0.98456319,0.46596515
1.92948237,536340.22544161,-100442.47091072,83693.77510723,0.67676205,-0.98490245,0.46594400
1.93048262,536398.70173601,-100527.60241959,83734.04182246,0.67651745,-0.98524165,0.46592286
1.93148287,536457.15688868,-100612.76323984,83774.30671047,0.67627278,-0.98558078,0.46590172
1.93248312,536515.59089311,-100697.95336585,83814.56977159,0.67602803,-0.98591985,0.46588058
1.93348337,536574.00374277,-100783.17279201,83854.83100615,0.67578321,-0.98625886,0.46585945
1.93448362,536632.39543116,-100868.42151269,83895.09041446,0.67553831,-0.98659780,0.46583832
1.93548387,536690.76595176,-100953.69952227,83935.34799686,0.67529334,-0.98693667,0.46581719
1.93648412,536749.11529805,-101039.00681512,83975.60375367,0.67504829,-0.98727548,0.46579607
1.93748437,536807.44346351,-101124.34338563,84015.85768521,0.67480316,-0.98761423,0.46577495
1.93848462,536865.75044163,-101209.70922815,84056.10979181,0.67455796,-0.98795291,0.46575383
1.93948487,536924.03622587,-101295.10433707,84096.36007379,0.67431269,-0.98829152,0.46573272
1.94048512,536982.30080973,-101380.52870676,84136.60853148,0.67406733,-0.98863007,0.46571162
1.94148537,537040.54418668,-101465.98233157,84176.85516519,0.67382191,-0.98896855,0.46569051
1.94248562,537098.76635019,-101551.46520588,84217.09997525,0.67357641,-0.98930697,0.46566941
1.94348587,537156.96729374,-101636.97732406,84257.34296198,0.67333083,-0.98964533,0.46564832
1.94448612,537215.14701081,-101722.51868046,84297.58412570,0.67308517,-0.98998361,0.46562722
1.94548637,537273.30549487,-101808.08926944,84337.82346673,0.67283945,-0.99032184,0.46560613
1.94648662,537331.44273939,-101893.68908538,84378.06098540,0.67259364,-0.99065999,0.46558505
1.94748687,537389.55873784,-101979.31812262,84418.29668203,0.67234776,-0.99099809,0.46556397
1.94848712,537447.65348370,-102064.97637553,84458.53055692,0.67210181,-0.99133611,0.46554289
1.94948737,537505.72697043,-102150.66383846,84498.76261041,0.67185578,-0.99167408,0.46552182
1.95048762,537563.77919151,-102236.38050576,84538.99284282,0.67160967,-0.99201197,0.46550075
1.95148787,537621.81014039,-102322.12637179,84579.22125445,0.67136349,-0.99234980,0.46547968
1.95248812,537679.81981056,-102407.90143090,84619.44784564,0.67111723,-0.99268757,0.46545862
1.95348837,537737.80819547,-102493.70567744,84659.67261669,0.67087090,-0.99302527,0.46543756
1.95448862,537795.77528859,-102579.53910575,84699.89556793,0.67062449,-0.99336290,0.46541650
1.95548887,537853.72108339,-102665.40171018,84740.11669968,0.67037800,-0.99370047,0.46539545
1.95648912,537911.64557332,-102751.29348509,84780.33601224,0.67013144,-0.99403798,0.46537440
1.95748937,537969.54875185,-102837.21442480,84820.55350594,0.66988481,-0.99437542,0.46535336
1.95848962,538027.43061245,-102923.16452367,84860.76918110,0.66963809,-0.99471279,0.46533232
1.95948987,538085.29114856,-103009.14377603,84900.98303803,0.66939131,-0.99505010,0.46531128
1.96049012,538143.13035366,-103095.15217622,84941.19507704,0.66914444,-0.99538734,0.46529025
1.96149037,538200.94822120,-103181.18971858,84981.40529846,0.66889751,-0.99572452,0.46526922
1.96249062,538258.74474464,-103267.25639745,85021.61370259,0.66865049,-0.99606163,0.46524819
1.96349087,538316.51991743,-103353.35220715,85061.82028975,0.66840340,-0.99639867,0.46522717
