Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
-2.77921320,375749.25958259,14555.75367614,0.00000000,0.96521036,-0.92918728,0.00000000
-2.77996333,375811.82366391,14495.49229583,0.00000000,0.96545867,-0.93042348,0.00000000
-2.78071345,375874.40397595,14435.15048066,0.00000000,0.96571123,-0.93166945,0.00000000
-2.78146358,375937.00079539,14374.72759196,0.00000000,0.96596808,-0.93292536,0.00000000
-2.78221370,375999.61440236,14314.22298058,0.00000000,0.96622929,-0.93419137,0.00000000
-2.78296383,376062.24508048,14253.63598664,0.00000000,0.96649489,-0.93546764,0.00000000
-2.78371395,376124.89311692,14192.96593933,0.00000000,0.96676496,-0.93675434,0.00000000
-2.78446408,376187.55880246,14132.21215667,0.00000000,0.96703954,-0.93805166,0.00000000
-2.78521420,376250.24243152,14071.37394521,0.00000000,0.96731869,-0.93935977,0.00000000
-2.78596433,376312.94430228,14010.45059983,0.00000000,0.96760247,-0.94067884,0.00000000
-2.78671445,376375.66471666,13949.44140342,0.00000000,0.96789093,-0.94200908,0.00000000
-2.78746458,376438.40398046,13888.34562664,0.00000000,0.96818415,-0.94335066,0.00000000
-2.78821470,376501.16240335,13827.16252762,0.00000000,0.96848218,-0.94470379,0.00000000
-2.78896483,376563.94029898,13765.89135169,0.00000000,0.96878507,-0.94606867,0.00000000
-2.78971495,376626.73798504,13704.53133106,0.00000000,0.96909290,-0.94744549,0.00000000
-2.79046508,376689.55578329,13643.08168452,0.00000000,0.96940573,-0.94883447,0.00000000
-2.79121520,376752.39401966,13581.54161714,0.00000000,0.96972361,-0.95023583,0.00000000
-2.79196533,376815.25302432,13519.91031991,0.00000000,0.97004663,-0.95164978,0.00000000
-2.79271545,376878.13313172,13458.18696944,0.00000000,0.97037483,-0.95307654,0.00000000
-2.79346558,376941.03468068,13396.37072758,0.00000000,0.97070830,-0.95451636,0.00000000
-2.79421570,377003.95801445,13334.46074108,0.00000000,0.97104710,-0.95596945,0.00000000
-2.79496583,377066.90348078,13272.45614123,0.00000000,0.97139131,-0.95743608,0.00000000
-2.79571595,377129.87143203,13210.35604348,0.00000000,0.97174098,-0.95891647,0.00000000
-2.79646608,377192.86222518,13148.15954702,0.00000000,0.97209620,-0.96041089,0.00000000
-2.79721620,377255.87622195,13085.86573443,0.00000000,0.97245703,-0.96191960,0.00000000
-2.79796633,377318.91378887,13023.47367120,0.00000000,0.97282356,-0.96344286,0.00000000
-2.79871645,377381.97529735,12960.98240538,0.00000000,0.97319586,-0.96498094,0.00000000
-2.79946658,377445.06112376,12898.39096703,0.00000000,0.97357400,-0.96653413,0.00000000
-2.80021670,377508.17164951,12835.69836789,0.00000000,0.97395807,-0.96810272,0.00000000
-2.80096683,377571.30726115,12772.90360080,0.00000000,0.97434814,-0.96968699,0.00000000
-2.80171695,377634.46835040,12710.00563928,0.00000000,0.97474430,-0.97128725,0.00000000
-2.80246708,377697.65531430,12647.00343700,0.00000000,0.97514662,-0.97290381,0.00000000
-2.80321720,377760.86855525,12583.89592727,0.00000000,0.97555520,-0.97453699,0.00000000
-2.80396733,377824.10848113,12520.68202251,0.00000000,0.97597011,-0.97618712,0.00000000
-2.80471745,377887.37550533,12457.36061366,0.00000000,0.97639144,-0.97785452,0.00000000
-2.80546758,377950.67004690,12393.93056967,0.00000000,0.97681929,-0.97953955,0.00000000
-2.80621770,378013.99253062,12330.39073683,0.00000000,0.97725373,-0.98124256,0.00000000
-2.80696783,378077.34338707,12266.73993825,0.00000000,0.97769486,-0.98296391,0.00000000
-2.80771795,378140.72305275,12202.97697315,0.00000000,0.97814277,-0.98470398,0.00000000
-2.80846808,378204.13197014,12139.10061624,0.00000000,0.97859755,-0.98646314,0.00000000
-2.80921820,378267.57058784,12075.10961703,0.00000000,0.97905931,-0.98824180,0.00000000
-2.80996833,378331.03936062,12011.00269915,0.00000000,0.97952813,-0.99004035,0.00000000
-2.81071845,378394.53874953,11946.77855959,0.00000000,0.98000411,-0.99185922,0.00000000
-2.81146858,378458.06922202,11882.43586798,0.00000000,0.98048735,-0.99369883,0.00000000
-2.81221870,378521.63125199,11817.97326580,0.00000000,0.98097796,-0.99555962,0.00000000
-2.81296883,378585.22531993,11753.38936557,0.00000000,0.98147603,-0.99744205,0.00000000
-2.81371895,378648.85191300,11688.68275002,0.00000000,0.98198167,-0.99934658,0.00000000
-2.81446908,378712.51152513,11623.85197122,0.00000000,0.98249498,-1.00127369,0.00000000
-2.81521920,378776.20465713,11558.89554968,0.00000000,0.98301608,-1.00322388,0.00000000
-2.81596933,378839.93181675,11493.81197342,0.00000000,0.98354506,-1.00519765,0.00000000
-2.81671945,378903.69351884,11428.59969703,0.00000000,0.98408205,-1.00719553,0.00000000
-2.81746958,378967.49028541,11363.25714063,0.00000000,0.98462714,-1.00921806,0.00000000
-2.81821970,379031.32264574,11297.78268885,0.00000000,0.98518045,-1.01126579,0.00000000
-2.81896983,379095.19113645,11232.17468972,0.00000000,0.98574211,-1.01333930,0.00000000
-2.81971995,379159.09630167,11166.43145362,0.00000000,0.98631221,-1.01543918,0.00000000
-2.82047008,379223.03869306,11100.55125204,0.00000000,0.98689089,-1.01756603,0.00000000
-2.82122020,379287.01886994,11034.53231640,0.00000000,0.98747826,-1.01972048,0.00000000
-2.82197033,379351.03739941,10968.37283681,0.00000000,0.98807444,-1.02190319,0.00000000
-2.82272045,379415.09485638,10902.07096073,0.00000000,0.98867955,-1.02411482,0.00000000
-2.82347058,379479.19182373,10835.62479163,0.00000000,0.98929371,-1.02635605,0.00000000
-2.82422070,379543.32889235,10769.03238758,0.00000000,0.98991705,-1.02862761,0.00000000
-2.82497083,379607.50666126,10702.29175975,0.00000000,0.99054970,-1.03093022,0.00000000
-2.82572095,379671.72573766,10635.40087091,0.00000000,0.99119179,-1.03326465,0.00000000
-2.82647108,379735.98673704,10568.35763384,0.00000000,0.99184343,-1.03563168,0.00000000
-2.82722120,379800.29028325,10501.15990962,0.00000000,0.99250476,-1.03803212,0.00000000
-2.82797133,379864.63700855,10433.80550595,0.00000000,0.99317592,-1.04046680,0.00000000
-2.82872145,379929.02755369,10366.29217531,0.00000000,0.99385702,-1.04293660,0.00000000
-2.82947158,379993.46256798,10298.61761310,0.00000000,0.99454821,-1.04544241,0.00000000
-2.83022170,380057.94270934,10230.77945568,0.00000000,0.99524962,-1.04798515,0.00000000
-2.83097183,380122.46864430,10162.77527830,0.00000000,0.99596138,-1.05056579,0.00000000
-2.83172195,380187.04104813,10094.60259300,0.00000000,0.99668363,-1.05318531,0.00000000
-2.83247208,380251.66060475,10026.25884633,0.00000000,0.99741650,-1.05584475,0.00000000
-2.83322220,380316.32800687,9957.74141705,0.00000000,0.99816012,-1.05854517,0.00000000
-2.83397233,380381.04395588,9889.04761372,0.00000000,0.99891463,-1.06128768,0.00000000
-2.83472245,380445.80916192,9820.17467209,0.00000000,0.99968017,-1.06407341,0.00000000
-2.83547258,380510.62434383,9751.11975250,0.00000000,1.00045686,-1.06690355,0.00000000
-2.83622270,380575.49022912,9681.87993705,0.00000000,1.00124485,-1.06977933,0.00000000
-2.83697283,380640.40755387,9612.45222673,0.00000000,1.00204426,-1.07270202,0.00000000
-2.83772295,380705.37706272,9542.83353834,0.00000000,1.00285522,-1.07567295,0.00000000
-2.83847308,380770.39950873,9473.02070129,0.00000000,1.00367787,-1.07869350,0.00000000
-2.83922320,380835.47565327,9403.01045428,0.00000000,1.00451233,-1.08176508,0.00000000
-2.83997333,380900.60626586,9332.79944179,0.00000000,1.00535872,-1.08488918,0.00000000
-2.84072345,380965.79212399,9262.38421036,0.00000000,1.00621717,-1.08806734,0.00000000
-2.84147358,381031.03401294,9191.76120479,0.00000000,1.00708780,-1.09130117,0.00000000
-2.84222370,381096.33272549,9120.92676405,0.00000000,1.00797071,-1.09459232,0.00000000
-2.84297383,381161.68906166,9049.87711702,0.00000000,1.00886603,-1.09794252,0.00000000
-2.84372395,381227.10382836,8978.60837807,0.00000000,1.00977384,-1.10135359,0.00000000
-2.84447408,381292.57783904,8907.11654230,0.00000000,1.01069426,-1.10482740,0.00000000
-2.84522420,381358.11191323,8835.39748066,0.00000000,1.01162736,-1.10836590,0.00000000
-2.84597433,381423.70687605,8763.44693472,0.00000000,1.01257323,-1.11197113,0.00000000
-2.84672445,381489.36355770,8691.26051119,0.00000000,1.01353195,-1.11564522,0.00000000
-2.84747458,381555.08279278,8618.83367623,0.00000000,1.01450358,-1.11939038,0.00000000
-2.84822470,381620.86541963,8546.16174931,0.00000000,1.01548817,-1.12320892,0.00000000
-2.84897483,381686.71227948,8473.23989684,0.00000000,1.01648576,-1.12710326,0.00000000
-2.84972495,381752.62421566,8400.06312544,0.00000000,1.01749637,-1.13107591,0.00000000
-2.85047508,381818.60207253,8326.62627483,0.00000000,1.01852001,-1.13512950,0.00000000
-2.85122520,381884.64669440,8252.92401029,0.00000000,1.01955667,-1.13926680,0.00000000
-2.85197533,381950.75892432,8178.95081474,0.00000000,1.02060632,-1.14349067,0.00000000
-2.85272545,382016.93960268,8104.70098036,0.00000000,1.02166891,-1.14780412,0.00000000
-2.85347558,382083.18956569,8030.16859972,0.00000000,1.02274437,-1.15221031,0.00000000
-2.85422570,382149.50964368,7955.34755639,0.00000000,1.02383258,-1.15671254,0.00000000
-2.85497583,382215.90065923,7880.23151499,0.00000000,1.02493341,-1.16131427,0.00000000
-2.85572595,382282.36342500,7804.81391071,0.00000000,1.02604669,-1.16601911,0.00000000
-2.85647608,382348.89874150,7729.08793812,0.00000000,1.02717221,-1.17083087,0.00000000
-2.85722620,382415.50739440,7653.04653934,0.00000000,1.02830974,-1.17575354,0.00000000
-2.85797633,382482.19015170,7576.68239151,0.00000000,1.02945895,-1.18079131,0.00000000
-2.85872645,382548.94776055,7499.98789344,0.00000000,1.03061952,-1.18594859,0.00000000
-2.85947658,382615.78094364,7422.95515144,0.00000000,1.03179103,-1.19122999,0.00000000
-2.86022670,382682.69039532,7345.57596429,0.00000000,1.03297301,-1.19664039,0.00000000
-2.86097683,382749.67677721,7267.84180718,0.00000000,1.03416493,-1.20218491,0.00000000
-2.86172695,382816.74071333,7189.74381469,0.00000000,1.03536615,-1.20786893,0.00000000
-2.86247708,382883.88278471,7111.27276257,0.00000000,1.03657598,-1.21369814,0.00000000
-2.86322720,382951.10352339,7032.41904843,0.00000000,1.03779361,-1.21967854,0.00000000
-2.86397733,383018.40340580,6953.17267105,0.00000000,1.03901812,-1.22581644,0.00000000
-2.86472745,383085.78284528,6873.52320833,0.00000000,1.04024848,-1.23211852,0.00000000
-2.86547758,383153.24218390,6793.45979372,0.00000000,1.04148352,-1.23859181,0.00000000
-2.86622770,383220.78168325,6712.97109110,0.00000000,1.04272193,-1.24524378,0.00000000
-2.86697783,383288.40151422,6632.04526777,0.00000000,1.04396222,-1.25208229,0.00000000
-2.86772795,383356.10174565,6550.66996571,0.00000000,1.04520272,-1.25911570,0.00000000
-2.86847808,383423.88233160,6468.83227070,0.00000000,1.04644155,-1.26635282,0.00000000
-2.86922820,383491.74309717,6386.51867920,0.00000000,1.04767661,-1.27380302,0.00000000
-2.86997833,383559.68372271,6303.71506294,0.00000000,1.04890554,-1.28147622,0.00000000
-2.87072845,383627.70372611,6220.40663082,0.00000000,1.05012567,-1.28938297,0.00000000
-2.87147858,383695.80244298,6136.57788805,0.00000000,1.05133404,-1.29753444,0.00000000
-2.87222870,383763.97900456,6052.21259225,0.00000000,1.05252730,-1.30594253,0.00000000
-2.87297883,383832.23231282,5967.29370623,0.00000000,1.05370171,-1.31461988,0.00000000
-2.87372895,383900.56101259,5881.80334718,0.00000000,1.05485307,-1.32357996,0.00000000
-2.87447908,383968.96346033,5795.72273206,0.00000000,1.05597667,-1.33283709,0.00000000
-2.87522920,384037.43768885,5709.03211871,0.00000000,1.05706722,-1.34240655,0.00000000
-2.87597933,384105.98136781,5621.71074246,0.00000000,1.05811880,-1.35230464,0.00000000
-2.87672945,384174.59175896,5533.73674778,0.00000000,1.05912472,-1.36254873,0.00000000
-2.87747958,384243.26566590,5445.08711462,0.00000000,1.06007751,-1.37315740,0.00000000
-2.87822970,384311.99937710,5355.73757899,0.00000000,1.06096874,-1.38415048,0.00000000
-2.87897983,384380.78860163,5265.66254725,0.00000000,1.06178892,-1.39554918,0.00000000
-2.87972995,384449.62839623,5174.83500377,0.00000000,1.06252739,-1.40737619,0.00000000
-2.88048008,384518.51308269,5083.22641126,0.00000000,1.06317212,-1.41965580,0.00000000
-2.88123021,384587.43615398,4990.80660348,0.00000000,1.06370951,-1.43241401,0.00000000
-2.88198033,384656.39016753,4897.54366944,0.00000000,1.06412425,-1.44567868,0.00000000
-2.88273046,384725.36662369,4803.40382903,0.00000000,1.06439900,-1.45947966,0.00000000
-2.88348058,384794.35582711,4708.35129904,0.00000000,1.06451414,-1.47384894,0.00000000
-2.88423071,384863.34672848,4612.34814955,0.00000000,1.06444746,-1.48882079,0.00000000
-2.88498083,384932.32674353,4515.35415000,0.00000000,1.06417373,-1.50443197,0.00000000
-2.88573096,385001.28154574,4417.32660480,0.00000000,1.06366433,-1.52072182,0.00000000
-2.88648108,385070.19482869,4318.22017832,0.00000000,1.06288670,-1.53773248,0.00000000
-2.88723121,385139.04803324,4217.98670953,0.00000000,1.06180378,-1.55550904,0.00000000
-2.88798133,385207.82003387,4116.57501672,0.00000000,1.06037331,-1.57409965,0.00000000
-2.88873146,385276.48677780,4013.93069356,0.00000000,1.05854708,-1.59355568,0.00000000
-2.88948158,385345.02086931,3909.99589807,0.00000000,1.05626997,-1.61393180,0.00000000
-2.89023171,385413.39109067,3804.70913757,0.00000000,1.05347897,-1.63528599,0.00000000
-2.89098183,385481.56184950,3698.00505353,0.00000000,1.05010189,-1.65767954,0.00000000
-2.89173196,385549.49254153,3589.81421235,0.00000000,1.04605599,-1.68117689,0.00000000
-2.89248208,385617.13681541,3480.06291023,0.00000000,1.04124637,-1.70584532,0.00000000
-2.89323221,385684.44172556,3368.67300365,0.00000000,1.03556411,-1.73175444,0.00000000
-2.89398233,385751.34675689,3255.56178085,0.00000000,1.02888418,-1.75897545,0.00000000
-2.89473246,385817.78270455,3140.64189493,0.00000000,1.02106304,-1.78757996,0.00000000
-2.89548258,385883.67039095,3023.82138655,0.00000000,1.01193600,-1.81763838,0.00000000
-2.89623271,385948.91920308,2905.00383200,0.00000000,1.00131436,-1.84921763,0.00000000
-2.89698283,386013.42543492,2784.08866420,0.00000000,0.98898227,-1.88237805,0.00000000
-2.89773296,386077.07042492,2660.97172705,0.00000000,0.97469353,-1.91716926,0.00000000
-2.89848308,386139.71848721,2535.54613977,0.00000000,0.95816847,-1.95362468,0.00000000
-2.89923321,386201.21465017,2407.70356683,0.00000000,0.93909122,-1.99175445,0.00000000
-2.89998333,386261.38223912,2277.33600893,0.00000000,0.91710768,-2.03153637,0.00000000
-2.90073346,386320.02037449,2144.33825157,0.00000000,0.89182509,-2.07290463,0.00000000
-2.90148358,386376.90150640,2008.61112424,0.00000000,0.86281375,-2.11573601,0.00000000
-2.90223371,386431.76917363,1870.06573129,0.00000000,0.82961243,-2.15983377,0.00000000
-2.90298383,386484.33626248,1728.62880449,0.00000000,0.79173869,-2.20490922,0.00000000
-2.90373396,386534.28414592,1584.24928511,0.00000000,0.74870601,-2.25056244,0.00000000
-2.90448408,386581.26319908,1436.90615251,0.00000000,0.70004941,-2.29626350,0.00000000
-2.90523421,386624.89529277,1286.61735916,0.00000000,0.64536106,-2.34133769,0.00000000
-2.90598433,386664.77892930,1133.44949494,0.00000000,0.58433614,-2.38495863,0.00000000
-2.90673446,386700.49765314,977.52748692,0.00000000,0.51682754,-2.42615501,0.00000000
-2.90748458,386731.63218072,819.04327567,0.00000000,0.44290493,-2.46383635,0.00000000
-2.90823471,386757.77629399,658.26206860,0.00000000,0.36291023,-2.49684253,0.00000000
-2.90898483,386778.55591474,495.52457719,0.00000000,0.27749819,-2.52401797,0.00000000
-2.90973496,386793.64998575,331.24374695,0.00000000,0.18764947,-2.54430610,0.00000000
-2.91048508,386802.81100224,165.89500576,0.00000000,0.09464540,-2.55685242,0.00000000
-2.91123521,386805.88252226,0.00000000,0.00000000,0.00000000,-2.56109920,0.00000000
-2.91198533,386802.81100224,-165.89500576,0.00000000,-0.09464540,-2.55685242,0.00000000
-2.91273546,386793.64998575,-331.24374695,0.00000000,-0.18764947,-2.54430610,0.00000000
-2.91348558,386778.55591474,-495.52457719,0.00000000,-0.27749819,-2.52401797,0.00000000
-2.91423571,386757.77629399,-658.26206860,0.00000000,-0.36291023,-2.49684253,0.00000000
-2.91498583,386731.63218072,-819.04327567,0.00000000,-0.44290493,-2.46383635,0.00000000
-2.91573596,386700.49765314,-977.52748692,0.00000000,-0.51682754,-2.42615501,0.00000000
-2.91648608,386664.77892930,-1133.44949494,0.00000000,-0.58433614,-2.38495863,0.00000000
-2.91723621,386624.89529277,-1286.61735916,0.00000000,-0.64536106,-2.34133769,0.00000000
-2.91798633,386581.26319908,-1436.90615251,0.00000000,-0.70004941,-2.29626350,0.00000000
-2.91873646,386534.28414592,-1584.24928511,0.00000000,-0.74870601,-2.25056244,0.00000000
-2.91948658,386484.33626248,-1728.62880449,0.00000000,-0.79173869,-2.20490922,0.00000000
-2.92023671,386431.76917363,-1870.06573129,0.00000000,-0.82961243,-2.15983377,0.00000000
-2.92098683,386376.90150640,-2008.61112424,0.00000000,-0.86281375,-2.11573601,0.00000000
-2.92173696,386320.02037449,-2144.33825157,0.00000000,-0.89182509,-2.07290463,0.00000000
-2.92248708,386261.38223912,-2277.33600893,0.00000000,-0.91710768,-2.03153637,0.00000000
-2.92323721,386201.21465017,-2407.70356683,0.00000000,-0.93909122,-1.99175445,0.00000000
-2.92398733,386139.71848721,-2535.54613977,0.00000000,-0.95816847,-1.95362468,0.00000000
-2.92473746,386077.07042492,-2660.97172705,0.00000000,-0.97469353,-1.91716926,0.00000000
-2.92548758,386013.42543492,-2784.08866420,0.00000000,-0.98898227,-1.88237805,0.00000000
-2.92623771,385948.91920308,-2905.00383200,0.00000000,-1.00131436,-1.84921763,0.00000000
-2.92698783,385883.67039095,-3023.82138655,0.00000000,-1.01193600,-1.81763838,0.00000000
-2.92773796,385817.78270455,-3140.64189493,0.00000000,-1.02106304,-1.78757996,0.00000000
-2.92848808,385751.34675689,-3255.56178085,0.00000000,-1.02888418,-1.75897545,0.00000000
-2.92923821,385684.44172556,-3368.67300365,0.00000000,-1.03556411,-1.73175444,0.00000000
-2.92998833,385617.13681541,-3480.06291023,0.00000000,-1.04124637,-1.70584532,0.00000000
-2.93073846,385549.49254153,-3589.81421235,0.00000000,-1.04605599,-1.68117689,0.00000000
-2.93148858,385481.56184950,-3698.00505353,0.00000000,-1.05010189,-1.65767954,0.00000000
-2.93223871,385413.39109067,-3804.70913757,0.00000000,-1.05347897,-1.63528599,0.00000000
-2.93298883,385345.02086931,-3909.99589807,0.00000000,-1.05626997,-1.61393180,0.00000000
-2.93373896,385276.48677780,-4013.93069356,0.00000000,-1.05854708,-1.59355568,0.00000000
-2.93448908,385207.82003387,-4116.57501672,0.00000000,-1.06037331,-1.57409965,0.00000000
-2.93523921,385139.04803324,-4217.98670953,0.00000000,-1.06180378,-1.55550904,0.00000000
-2.93598933,385070.19482869,-4318.22017832,0.00000000,-1.06288670,-1.53773248,0.00000000
-2.93673946,385001.28154574,-4417.32660480,0.00000000,-1.06366433,-1.52072182,0.00000000
-2.93748958,384932.32674353,-4515.35415000,0.00000000,-1.06417373,-1.50443197,0.00000000
-2.93823971,384863.34672848,-4612.34814955,0.00000000,-1.06444746,-1.48882079,0.00000000
-2.93898983,384794.35582711,-4708.35129904,0.00000000,-1.06451414,-1.47384894,0.00000000
-2.93973996,384725.36662369,-4803.40382903,0.00000000,-1.06439900,-1.45947966,0.00000000
-2.94049008,384656.39016753,-4897.54366944,0.00000000,-1.06412425,-1.44567868,0.00000000
-2.94124021,384587.43615398,-4990.80660348,0.00000000,-1.06370951,-1.43241401,0.00000000
-2.94199033,384518.51308269,-5083.22641126,0.00000000,-1.06317212,-1.41965580,0.00000000
-2.94274046,384449.62839623,-5174.83500377,0.00000000,-1.06252739,-1.40737619,0.00000000
-2.94349058,384380.78860163,-5265.66254725,0.00000000,-1.06178892,-1.39554918,0.00000000
-2.94424071,384311.99937710,-5355.73757899,0.00000000,-1.06096874,-1.38415048,0.00000000
-2.94499083,384243.26566590,-5445.08711462,0.00000000,-1.06007751,-1.37315740,0.00000000
-2.94574096,384174.59175896,-5533.73674778,0.00000000,-1.05912472,-1.36254873,0.00000000
-2.94649108,384105.98136781,-5621.71074246,0.00000000,-1.05811880,-1.35230464,0.00000000
-2.94724121,384037.43768885,-5709.03211871,0.00000000,-1.05706722,-1.34240655,0.00000000
-2.94799133,383968.96346033,-5795.72273206,0.00000000,-1.05597667,-1.33283709,0.00000000
-2.94874146,383900.56101259,-5881.80334718,0.00000000,-1.05485307,-1.32357996,0.00000000
-2.94949158,383832.23231282,-5967.29370623,0.00000000,-1.05370171,-1.31461988,0.00000000
-2.95024171,383763.97900456,-6052.21259225,0.00000000,-1.05252730,-1.30594253,0.00000000
-2.95099183,383695.80244298,-6136.57788805,0.00000000,-1.05133404,-1.29753444,0.00000000
-2.95174196,383627.70372611,-6220.40663082,0.00000000,-1.05012567,-1.28938297,0.00000000
-2.95249208,383559.68372271,-6303.71506294,0.00000000,-1.04890554,-1.28147622,0.00000000
-2.95324221,383491.74309717,-6386.51867920,0.00000000,-1.04767661,-1.27380302,0.00000000
-2.95399233,383423.88233160,-6468.83227070,0.00000000,-1.04644155,-1.26635282,0.00000000
-2.95474246,383356.10174565,-6550.66996571,0.00000000,-1.04520272,-1.25911570,0.00000000
-2.95549258,383288.40151422,-6632.04526777,0.00000000,-1.04396222,-1.25208229,0.00000000
-2.95624271,383220.78168325,-6712.97109110,0.00000000,-1.04272193,-1.24524378,0.00000000
-2.95699283,383153.24218390,-6793.45979372,0.00000000,-1.04148352,-1.23859181,0.00000000
-2.95774296,383085.78284528,-6873.52320833,0.00000000,-1.04024848,-1.23211852,0.00000000
-2.95849308,383018.40340580,-6953.17267105,0.00000000,-1.03901812,-1.22581644,0.00000000
-2.95924321,382951.10352339,-7032.41904843,0.00000000,-1.03779361,-1.21967854,0.00000000
-2.95999333,382883.88278471,-7111.27276257,0.00000000,-1.03657598,-1.21369814,0.00000000
-2.96074346,382816.74071333,-7189.74381469,0.00000000,-1.03536615,-1.20786893,0.00000000
-2.96149358,382749.67677721,-7267.84180718,0.00000000,-1.03416493,-1.20218491,0.00000000
-2.96224371,382682.69039532,-7345.57596429,0.00000000,-1.03297301,-1.19664039,0.00000000
-2.96299383,382615.78094364,-7422.95515144,0.00000000,-1.03179103,-1.19122999,0.00000000
-2.96374396,382548.94776055,-7499.98789344,0.00000000,-1.03061952,-1.18594859,0.00000000
-2.96449408,382482.19015170,-7576.68239151,0.00000000,-1.02945895,-1.18079131,0.00000000
-2.96524421,382415.50739440,-7653.04653934,0.00000000,-1.02830974,-1.17575354,0.00000000
-2.96599433,382348.89874150,-7729.08793812,0.00000000,-1.02717221,-1.17083087,0.00000000
-2.96674446,382282.36342500,-7804.81391071,0.00000000,-1.02604669,-1.16601911,0.00000000
-2.96749458,382215.90065923,-7880.23151499,0.00000000,-1.02493341,-1.16131427,0.00000000
-2.96824471,382149.50964368,-7955.34755639,0.00000000,-1.02383258,-1.15671254,0.00000000
-2.96899483,382083.18956569,-8030.16859972,0.00000000,-1.02274437,-1.15221031,0.00000000
-2.96974496,382016.93960268,-8104.70098036,0.00000000,-1.02166891,-1.14780412,0.00000000
-2.97049508,381950.75892432,-8178.95081474,0.00000000,-1.02060632,-1.14349067,0.00000000
-2.97124521,381884.64669440,-8252.92401029,0.00000000,-1.01955667,-1.13926680,0.00000000
-2.97199533,381818.60207253,-8326.62627483,0.00000000,-1.01852001,-1.13512950,0.00000000
-2.97274546,381752.62421566,-8400.06312544,0.00000000,-1.01749637,-1.13107591,0.00000000
-2.97349558,381686.71227948,-8473.23989684,0.00000000,-1.01648576,-1.12710326,0.00000000
-2.97424571,381620.86541963,-8546.16174931,0.00000000,-1.01548817,-1.12320892,0.00000000
-2.97499583,381555.08279278,-8618.83367623,0.00000000,-1.01450358,-1.11939038,0.00000000
-2.97574596,381489.36355770,-8691.26051119,0.00000000,-1.01353195,-1.11564522,0.00000000
-2.97649608,381423.70687605,-8763.44693472,0.00000000,-1.01257323,-1.11197113,0.00000000
-2.97724621,381358.11191323,-8835.39748066,0.00000000,-1.01162736,-1.10836590,0.00000000
-2.97799633,381292.57783904,-8907.11654230,0.00000000,-1.01069426,-1.10482740,0.00000000
-2.97874646,381227.10382836,-8978.60837807,0.00000000,-1.00977384,-1.10135359,0.00000000
-2.97949658,381161.68906166,-9049.87711702,0.00000000,-1.00886603,-1.09794252,0.00000000
-2.98024671,381096.33272549,-9120.92676405,0.00000000,-1.00797071,-1.09459232,0.00000000
-2.98099683,381031.03401294,-9191.76120479,0.00000000,-1.00708780,-1.09130117,0.00000000
-2.98174696,380965.79212399,-9262.38421036,0.00000000,-1.00621717,-1.08806734,0.00000000
-2.98249708,380900.60626586,-9332.79944179,0.00000000,-1.00535872,-1.08488918,0.00000000
-2.98324721,380835.47565327,-9403.01045428,0.00000000,-1.00451233,-1.08176508,0.00000000
-2.98399733,380770.39950873,-9473.02070129,0.00000000,-1.00367787,-1.07869350,0.00000000
-2.98474746,380705.37706272,-9542.83353834,0.00000000,-1.00285522,-1.07567295,0.00000000
-2.98549758,380640.40755387,-9612.45222673,0.00000000,-1.00204426,-1.07270202,0.00000000
-2.98624771,380575.49022912,-9681.87993705,0.00000000,-1.00124485,-1.06977933,0.00000000
-2.98699783,380510.62434383,-9751.11975250,0.00000000,-1.00045686,-1.06690355,0.00000000
-2.98774796,380445.80916192,-9820.17467209,0.00000000,-0.99968017,-1.06407341,0.00000000
-2.98849808,380381.04395588,-9889.04761372,0.00000000,-0.99891463,-1.06128768,0.00000000
-2.98924821,380316.32800687,-9957.74141705,0.00000000,-0.99816012,-1.05854517,0.00000000
-2.98999833,380251.66060475,-10026.25884633,0.00000000,-0.99741650,-1.05584475,0.00000000
-2.99074846,380187.04104813,-10094.60259300,0.00000000,-0.99668363,-1.05318531,0.00000000
-2.99149858,380122.46864430,-10162.77527830,0.00000000,-0.99596138,-1.05056579,0.00000000
-2.99224871,380057.94270934,-10230.77945568,0.00000000,-0.99524962,-1.04798515,0.00000000
-2.99299883,379993.46256798,-10298.61761310,0.00000000,-0.99454821,-1.04544241,0.00000000
-2.99374896,379929.02755369,-10366.29217531,0.00000000,-0.99385702,-1.04293660,0.00000000
-2.99449908,379864.63700855,-10433.80550595,0.00000000,-0.99317592,-1.04046680,0.00000000
-2.99524921,379800.29028325,-10501.15990962,0.00000000,-0.99250476,-1.03803212,0.00000000
-2.99599933,379735.98673704,-10568.35763384,0.00000000,-0.99184343,-1.03563168,0.00000000
-2.99674946,379671.72573766,-10635.40087091,0.00000000,-0.99119179,-1.03326465,0.00000000
-2.99749958,379607.50666126,-10702.29175975,0.00000000,-0.99054970,-1.03093022,0.00000000
-2.99824971,379543.32889235,-10769.03238758,0.00000000,-0.98991705,-1.02862761,0.00000000
-2.99899983,379479.19182373,-10835.62479163,0.00000000,-0.98929371,-1.02635605,0.00000000
-2.99974996,379415.09485638,-10902.07096073,0.00000000,-0.98867955,-1.02411482,0.00000000
-3.00050008,379351.03739941,-10968.37283681,0.00000000,-0.98807444,-1.02190319,0.00000000
-3.00125021,379287.01886994,-11034.53231640,0.00000000,-0.98747826,-1.01972048,0.00000000
-3.00200033,379223.03869306,-11100.55125204,0.00000000,-0.98689089,-1.01756603,0.00000000
